"UF";"Abrangência";"Partido";"Eleitores";"%"
"PE";"BELÉM DE MARIA";"PSD";"36";"0,006"
"PE";"BELÉM DE MARIA";"PSDB";"33";"0,006"
"PE";"BELÉM DE MARIA";"PSL";"1";"0,000"
"PE";"BELÉM DE MARIA";"PSOL";"11";"0,002"
"PE";"BELÉM DE MARIA";"PT";"30";"0,005"
"PE";"BELÉM DE MARIA";"PTB";"46";"0,008"
"PE";"BELÉM DE MARIA";"PTC";"18";"0,003"
"PE";"BELÉM DE MARIA";"PV";"10";"0,002"
"PE";"BELÉM DE MARIA";"REDE";"5";"0,001"
"PE";"BELÉM DE MARIA";"REPUBLICANOS";"57";"0,010"
"PE";"BELÉM DE MARIA";"SOLIDARIEDADE";"10";"0,002"
"PE";"BELÉM DO SÃO FRANCISCO";"AVANTE";"21";"0,004"
