"UF";"Abrangência";"Partido";"Eleitores";"%"
"PA";"BAGRE";"PATRIOTA";"6";"0,001"
"PA";"BAGRE";"PCDOB";"3";"0,001"
"PA";"BAGRE";"PDT";"14";"0,002"
"PA";"BAGRE";"PL";"107";"0,018"
"PA";"BAGRE";"PMN";"11";"0,002"
"PA";"BAGRE";"PP";"64";"0,011"
"PA";"BAGRE";"PROS";"53";"0,009"
"PA";"BAGRE";"PRTB";"17";"0,003"
"PA";"BAGRE";"PSB";"87";"0,015"
"PA";"BAGRE";"PSC";"86";"0,015"
"PA";"BAGRE";"PSD";"147";"0,025"
"PA";"BAGRE";"PSDB";"103";"0,017"
"PA";"BAGRE";"PSOL";"43";"0,007"
"PA";"BAGRE";"PT";"237";"0,040"
"PA";"BAGRE";"PTB";"110";"0,019"
"PA";"BAGRE";"PTC";"2";"0,000"
"PA";"BAGRE";"PV";"27";"0,005"
"PA";"BAGRE";"REPUBLICANOS";"49";"0,008"
"PA";"BAGRE";"SOLIDARIEDADE";"1";"0,000"
"PA";"BAIÃO";"AVANTE";"77";"0,013"
"PA";"BAIÃO";"CIDADANIA";"93";"0,016"
"PA";"BAIÃO";"DC";"4";"0,001"
"PA";"BAIÃO";"DEM";"65";"0,011"
"PA";"BAIÃO";"MDB";"357";"0,061"
"PA";"BAIÃO";"PATRIOTA";"95";"0,016"
"PA";"BAIÃO";"PCB";"1";"0,000"
"PA";"BAIÃO";"PCDOB";"61";"0,010"
"PA";"BAIÃO";"PDT";"167";"0,028"
"PA";"BAIÃO";"PL";"191";"0,032"
"PA";"BAIÃO";"PMB";"1";"0,000"
"PA";"BAIÃO";"PMN";"14";"0,002"
"PA";"BAIÃO";"PODE";"128";"0,022"
"PA";"BAIÃO";"PP";"242";"0,041"
"PA";"BAIÃO";"PROS";"66";"0,011"
"PA";"BAIÃO";"PRTB";"30";"0,005"
"PA";"BAIÃO";"PSB";"76";"0,013"
"PA";"BAIÃO";"PSC";"166";"0,028"
"PA";"BAIÃO";"PSD";"272";"0,046"
"PA";"BAIÃO";"PSDB";"196";"0,033"
"PA";"BAIÃO";"PSL";"1";"0,000"
"PA";"BAIÃO";"PSOL";"57";"0,010"
"PA";"BAIÃO";"PT";"830";"0,141"
"PA";"BAIÃO";"PTB";"138";"0,023"
"PA";"BAIÃO";"PTC";"6";"0,001"
"PA";"BAIÃO";"PV";"93";"0,016"
"PA";"BAIÃO";"REDE";"1";"0,000"
"PA";"BAIÃO";"REPUBLICANOS";"104";"0,018"
"PA";"BAIÃO";"SOLIDARIEDADE";"12";"0,002"
"PA";"BANNACH";"AVANTE";"8";"0,001"
"PA";"BANNACH";"CIDADANIA";"11";"0,002"
"PA";"BANNACH";"DC";"13";"0,002"
"PA";"BANNACH";"DEM";"16";"0,003"
"PA";"BANNACH";"MDB";"132";"0,022"
"PA";"BANNACH";"PATRIOTA";"36";"0,006"
"PA";"BANNACH";"PCDOB";"29";"0,005"
"PA";"BANNACH";"PDT";"63";"0,011"
"PA";"BANNACH";"PL";"65";"0,011"
"PA";"BANNACH";"PMN";"9";"0,002"
"PA";"BANNACH";"PODE";"61";"0,010"
"PA";"BANNACH";"PP";"35";"0,006"
