"UF";"Abrangência";"Partido";"Eleitores";"%"
"MA";"ALTO PARNAÍBA";"PCDOB";"57";"0,010"
"MA";"ALTO PARNAÍBA";"PDT";"496";"0,088"
"MA";"ALTO PARNAÍBA";"PL";"80";"0,014"
"MA";"ALTO PARNAÍBA";"PMN";"3";"0,001"
"MA";"ALTO PARNAÍBA";"PODE";"26";"0,005"
"MA";"ALTO PARNAÍBA";"PP";"11";"0,002"
"MA";"ALTO PARNAÍBA";"PROS";"24";"0,004"
"MA";"ALTO PARNAÍBA";"PRTB";"3";"0,001"
"MA";"ALTO PARNAÍBA";"PSB";"73";"0,013"
"MA";"ALTO PARNAÍBA";"PSC";"34";"0,006"
"MA";"ALTO PARNAÍBA";"PSD";"12";"0,002"
"MA";"ALTO PARNAÍBA";"PSDB";"120";"0,021"
"MA";"ALTO PARNAÍBA";"PSL";"4";"0,001"
"MA";"ALTO PARNAÍBA";"PSOL";"7";"0,001"
"MA";"ALTO PARNAÍBA";"PT";"44";"0,008"
"MA";"ALTO PARNAÍBA";"PTB";"88";"0,016"
"MA";"ALTO PARNAÍBA";"PTC";"33";"0,006"
"MA";"ALTO PARNAÍBA";"PV";"129";"0,023"
"MA";"ALTO PARNAÍBA";"REPUBLICANOS";"124";"0,022"
"MA";"ALTO PARNAÍBA";"SOLIDARIEDADE";"55";"0,010"
"MA";"AMAPÁ DO MARANHÃO";"AVANTE";"75";"0,013"
"MA";"AMAPÁ DO MARANHÃO";"CIDADANIA";"28";"0,005"
"MA";"AMAPÁ DO MARANHÃO";"DC";"44";"0,008"
"MA";"AMAPÁ DO MARANHÃO";"DEM";"68";"0,012"
"MA";"AMAPÁ DO MARANHÃO";"MDB";"70";"0,012"
"MA";"AMAPÁ DO MARANHÃO";"PATRIOTA";"63";"0,011"
"MA";"AMAPÁ DO MARANHÃO";"PCDOB";"112";"0,020"
"MA";"AMAPÁ DO MARANHÃO";"PDT";"105";"0,019"
"MA";"AMAPÁ DO MARANHÃO";"PL";"96";"0,017"
"MA";"AMAPÁ DO MARANHÃO";"PMN";"1";"0,000"
"MA";"AMAPÁ DO MARANHÃO";"PODE";"72";"0,013"
"MA";"AMAPÁ DO MARANHÃO";"PP";"82";"0,015"
"MA";"AMAPÁ DO MARANHÃO";"PROS";"15";"0,003"
"MA";"AMAPÁ DO MARANHÃO";"PRTB";"31";"0,006"
"MA";"AMAPÁ DO MARANHÃO";"PSB";"21";"0,004"
"MA";"AMAPÁ DO MARANHÃO";"PSC";"48";"0,009"
"MA";"AMAPÁ DO MARANHÃO";"PSD";"42";"0,007"
"MA";"AMAPÁ DO MARANHÃO";"PSDB";"45";"0,008"
"MA";"AMAPÁ DO MARANHÃO";"PSL";"29";"0,005"
"MA";"AMAPÁ DO MARANHÃO";"PSOL";"2";"0,000"
"MA";"AMAPÁ DO MARANHÃO";"PT";"18";"0,003"
"MA";"AMAPÁ DO MARANHÃO";"PTB";"40";"0,007"
"MA";"AMAPÁ DO MARANHÃO";"PTC";"2";"0,000"
"MA";"AMAPÁ DO MARANHÃO";"PV";"30";"0,005"
"MA";"AMAPÁ DO MARANHÃO";"REDE";"1";"0,000"
"MA";"AMAPÁ DO MARANHÃO";"REPUBLICANOS";"106";"0,019"
"MA";"AMAPÁ DO MARANHÃO";"SOLIDARIEDADE";"2";"0,000"
"MA";"AMARANTE DO MARANHÃO";"AVANTE";"57";"0,010"
"MA";"AMARANTE DO MARANHÃO";"CIDADANIA";"43";"0,008"
"MA";"AMARANTE DO MARANHÃO";"DC";"100";"0,018"
"MA";"AMARANTE DO MARANHÃO";"DEM";"148";"0,026"
"MA";"AMARANTE DO MARANHÃO";"MDB";"162";"0,029"
"MA";"AMARANTE DO MARANHÃO";"PATRIOTA";"239";"0,043"
"MA";"AMARANTE DO MARANHÃO";"PCB";"3";"0,001"
"MA";"AMARANTE DO MARANHÃO";"PCDOB";"330";"0,059"
"MA";"AMARANTE DO MARANHÃO";"PDT";"187";"0,033"
"MA";"AMARANTE DO MARANHÃO";"PL";"167";"0,030"
"MA";"AMARANTE DO MARANHÃO";"PMN";"43";"0,008"
"MA";"AMARANTE DO MARANHÃO";"PODE";"74";"0,013"
"MA";"AMARANTE DO MARANHÃO";"PP";"184";"0,033"
"MA";"AMARANTE DO MARANHÃO";"PROS";"4";"0,001"
"MA";"AMARANTE DO MARANHÃO";"PRTB";"69";"0,012"
"MA";"AMARANTE DO MARANHÃO";"PSB";"120";"0,021"
"MA";"AMARANTE DO MARANHÃO";"PSC";"200";"0,036"
"MA";"AMARANTE DO MARANHÃO";"PSD";"57";"0,010"
"MA";"AMARANTE DO MARANHÃO";"PSDB";"153";"0,027"
"MA";"AMARANTE DO MARANHÃO";"PSL";"10";"0,002"
"MA";"AMARANTE DO MARANHÃO";"PSOL";"3";"0,001"
"MA";"AMARANTE DO MARANHÃO";"PT";"102";"0,018"
"MA";"AMARANTE DO MARANHÃO";"PTB";"142";"0,025"
"MA";"AMARANTE DO MARANHÃO";"PTC";"68";"0,012"
"MA";"AMARANTE DO MARANHÃO";"PV";"186";"0,033"
"MA";"AMARANTE DO MARANHÃO";"REPUBLICANOS";"143";"0,025"
"MA";"AMARANTE DO MARANHÃO";"SOLIDARIEDADE";"97";"0,017"
"MA";"ANAJATUBA";"AVANTE";"2";"0,000"
