"UF";"Abrangência";"Partido";"Eleitores";"%"
"MS";"BODOQUENA";"PMB";"1";"0,000"
"MS";"BODOQUENA";"PMN";"1";"0,000"
"MS";"BODOQUENA";"PODE";"2";"0,001"
"MS";"BODOQUENA";"PP";"47";"0,016"
"MS";"BODOQUENA";"PROS";"49";"0,017"
"MS";"BODOQUENA";"PSB";"21";"0,007"
"MS";"BODOQUENA";"PSC";"12";"0,004"
"MS";"BODOQUENA";"PSD";"76";"0,026"
"MS";"BODOQUENA";"PSDB";"186";"0,063"
"MS";"BODOQUENA";"PSL";"6";"0,002"
"MS";"BODOQUENA";"PSOL";"1";"0,000"
"MS";"BODOQUENA";"PT";"199";"0,068"
"MS";"BODOQUENA";"PTB";"124";"0,042"
"MS";"BODOQUENA";"PTC";"2";"0,001"
"MS";"BODOQUENA";"PV";"27";"0,009"
"MS";"BODOQUENA";"REPUBLICANOS";"18";"0,006"
"MS";"BODOQUENA";"SOLIDARIEDADE";"20";"0,007"
"MS";"BONITO";"AVANTE";"97";"0,033"
"MS";"BONITO";"CIDADANIA";"58";"0,020"
"MS";"BONITO";"DC";"7";"0,002"
"MS";"BONITO";"DEM";"230";"0,078"
"MS";"BONITO";"MDB";"641";"0,218"
"MS";"BONITO";"NOVO";"3";"0,001"
"MS";"BONITO";"PATRIOTA";"82";"0,028"
"MS";"BONITO";"PCDOB";"3";"0,001"
"MS";"BONITO";"PDT";"308";"0,105"
"MS";"BONITO";"PL";"73";"0,025"
"MS";"BONITO";"PMN";"23";"0,008"
"MS";"BONITO";"PODE";"4";"0,001"
"MS";"BONITO";"PP";"112";"0,038"
"MS";"BONITO";"PROS";"11";"0,004"
"MS";"BONITO";"PRTB";"2";"0,001"
"MS";"BONITO";"PSB";"130";"0,044"
"MS";"BONITO";"PSC";"4";"0,001"
"MS";"BONITO";"PSD";"108";"0,037"
"MS";"BONITO";"PSDB";"1157";"0,394"
"MS";"BONITO";"PSL";"7";"0,002"
"MS";"BONITO";"PSOL";"20";"0,007"
"MS";"BONITO";"PT";"231";"0,079"
"MS";"BONITO";"PTB";"135";"0,046"
"MS";"BONITO";"PTC";"33";"0,011"
"MS";"BONITO";"PV";"98";"0,033"
"MS";"BONITO";"REPUBLICANOS";"247";"0,084"
"MS";"BONITO";"SOLIDARIEDADE";"82";"0,028"
"MS";"BRASILÂNDIA";"AVANTE";"31";"0,011"
"MS";"BRASILÂNDIA";"CIDADANIA";"69";"0,023"
"MS";"BRASILÂNDIA";"DC";"10";"0,003"
"MS";"BRASILÂNDIA";"DEM";"87";"0,030"
"MS";"BRASILÂNDIA";"MDB";"357";"0,122"
"MS";"BRASILÂNDIA";"PATRIOTA";"28";"0,010"
"MS";"BRASILÂNDIA";"PDT";"130";"0,044"
"MS";"BRASILÂNDIA";"PL";"52";"0,018"
"MS";"BRASILÂNDIA";"PMB";"1";"0,000"
"MS";"BRASILÂNDIA";"PMN";"23";"0,008"
"MS";"BRASILÂNDIA";"PODE";"79";"0,027"
"MS";"BRASILÂNDIA";"PP";"64";"0,022"
"MS";"BRASILÂNDIA";"PROS";"2";"0,001"
"MS";"BRASILÂNDIA";"PSB";"44";"0,015"
"MS";"BRASILÂNDIA";"PSC";"39";"0,013"
"MS";"BRASILÂNDIA";"PSD";"97";"0,033"
"MS";"BRASILÂNDIA";"PSDB";"274";"0,093"
"MS";"BRASILÂNDIA";"PSL";"7";"0,002"
"MS";"BRASILÂNDIA";"PSOL";"1";"0,000"
"MS";"BRASILÂNDIA";"PT";"105";"0,036"
"MS";"BRASILÂNDIA";"PTB";"124";"0,042"
"MS";"BRASILÂNDIA";"PTC";"15";"0,005"
"MS";"BRASILÂNDIA";"PV";"71";"0,024"
"MS";"BRASILÂNDIA";"REPUBLICANOS";"82";"0,028"
"MS";"BRASILÂNDIA";"SOLIDARIEDADE";"4";"0,001"
"MS";"CAARAPÓ";"AVANTE";"72";"0,025"
"MS";"CAARAPÓ";"CIDADANIA";"73";"0,025"
"MS";"CAARAPÓ";"DC";"11";"0,004"
"MS";"CAARAPÓ";"DEM";"149";"0,051"
"MS";"CAARAPÓ";"MDB";"147";"0,050"
"MS";"CAARAPÓ";"PATRIOTA";"68";"0,023"
"MS";"CAARAPÓ";"PCDOB";"43";"0,015"
"MS";"CAARAPÓ";"PDT";"199";"0,068"
"MS";"CAARAPÓ";"PL";"159";"0,054"
"MS";"CAARAPÓ";"PMB";"6";"0,002"
"MS";"CAARAPÓ";"PMN";"36";"0,012"
"MS";"CAARAPÓ";"PODE";"15";"0,005"
"MS";"CAARAPÓ";"PP";"65";"0,022"
"MS";"CAARAPÓ";"PROS";"14";"0,005"
"MS";"CAARAPÓ";"PRTB";"10";"0,003"
"MS";"CAARAPÓ";"PSB";"80";"0,027"
"MS";"CAARAPÓ";"PSC";"21";"0,007"
"MS";"CAARAPÓ";"PSD";"81";"0,028"
"MS";"CAARAPÓ";"PSDB";"320";"0,109"
"MS";"CAARAPÓ";"PSL";"6";"0,002"
